id,saleprice
61,339148.48381548375
2661,260246.94780195877
2711,127499.66114821285
1147,183743.6907730773
757,134017.0623958707
2623,106083.65457776934
2378,143732.56573311985
1413,151142.27657789737
1722,226401.24306691438
1112,211148.86434227228
1623,190033.71604720503
1201,188467.45703934133
1513,135254.0495475307
957,240229.0780338347
1171,274276.42471972853
1145,191203.06755336374
2726,243443.1834467277
703,149835.07664458454
760,85297.42591616511
1964,136488.55487000197
2512,169504.3798096478
159,171899.1458760351
1281,160697.85170161724
468,170138.18195821345
290,115984.07884541899
665,96712.43569346145
1463,291378.23172949255
1792,225299.73864905536
923,141122.83181251585
500,301394.40161737055
1408,144703.3521320969
331,101910.5948241055
170,57957.50497081876
2192,101552.01702081412
2571,337933.06837245077
2314,154650.26588251442
2647,100664.75919242203
422,456793.66564419866
2457,312952.3071149811
1838,210232.38366755843
2805,258704.456073232
1645,163676.03511368483
1711,317686.7552546635
2825,263437.69395150244
322,349004.14481545985
2103,291609.5756878555
342,116516.6052096188
600,108043.68524844944
488,199604.85510578752
1725,327897.46197767556
2246,265144.7107292786
2847,173104.5103758499
806,251886.50524628162
530,243192.41900857538
963,176463.70084830374
2678,91455.93511211127
171,86630.63074920699
2401,432937.52195596695
805,217900.5777843967
2259,-15556.565741114318
1748,142604.60189191997
1361,139535.2267889604
1677,132515.43667378277
1406,150914.34781918675
2322,228069.95339538902
688,160376.92325991392
143,144218.76371107996
804,191016.09478690475
1214,172184.16804042459
2828,152427.26371401548
1999,234907.39310715348
2467,194799.99546711147
2665,169724.8346038498
1538,387738.2896416187
398,111644.982696414
2822,134124.8283207342
2157,138925.0666487217
1856,162112.30572624505
1269,99887.59933694452
2570,129478.1691121757
2320,229087.32148500532
1517,111391.3268875368
2304,122745.42661630362
1312,93896.2131761387
2012,138764.7563603148
506,211150.77105911076
2865,183843.4710132517
2367,96834.3151820153
554,103197.72209649533
238,122982.42141900957
1954,116423.09644100815
2488,146597.70868531615
2291,107318.21086096764
1969,93660.89611364156
2725,146919.9442209229
1482,140150.54649811238
2763,213332.6235589236
503,247616.08286438882
1584,236037.4301871732
1531,149917.0425080955
2210,180866.6344614774
459,331835.83604595065
556,136024.69957689196
1347,136039.8727069609
1290,91649.30535752326
1388,117541.72261352837
1571,160621.77831367403
2754,196756.87604801357
765,129788.88614153117
2494,125315.3550856635
2870,155478.71249381453
7,210164.51477947086
1114,235190.40212453902
2418,297548.0605451688
291,151683.9927134663
18,359113.9003444314
39,362758.42391093075
1001,268852.71230309457
2442,250535.52133215964
616,112714.14486785978
2680,92238.10959944129
1414,90354.32071716338
289,125260.70592032373
40,278222.63650419563
860,123639.15102948993
409,108046.82449219376
673,136520.11543451995
2427,170154.0628297925
2036,211603.33732188493
2564,128555.75594202429
642,172861.03573182225
1008,178751.05904645473
1908,190675.48723581433
2519,211230.8444493115
1369,82344.01657729596
2855,165232.24329416454
712,93751.38451036811
1943,101757.11578805372
1958,139147.91477894783
107,118755.74694389105
2295,172322.07053482533
704,96907.27104241028
676,124455.45470649749
259,187054.3969668895
93,296991.1874522865
106,234764.11028221995
2315,184726.6263005659
1050,115149.14560256153
1095,176114.73494659364
2709,143961.8682412356
758,180681.8432624638
1496,160013.13502375782
2370,132167.63933306187
2458,280530.27139800787
2733,125243.08191480488
161,236632.62251478434
726,181150.90361487493
845,206539.10528327525
947,257209.40820712596
2232,126786.64425954223
2563,152106.16376771033
2299,99145.01088382304
211,105816.98911938071
605,166216.22653058916
1478,196922.3858115077
2247,265698.12374673784
2274,177800.86062596738
2869,167072.58497400582
967,228924.62997347862
2656,114303.94145643711
667,308190.3018433526
1042,106336.49657898396
2023,155545.27458657324
2447,409088.1232126504
2055,127221.78106106073
2275,289481.5742494166
2204,169838.66279391572
1563,273437.43169071525
483,210327.09222199768
796,131284.37354533374
1526,140710.95876301453
2042,167087.00491665304
442,337183.7955418378
1693,326023.6674729809
1468,212976.4845714867
1430,187609.29946313798
2605,111709.49351184443
1529,165515.59666790813
335,131791.3400637135
1287,159842.78041291237
31,146177.3861888945
1785,264550.6556564048
82,150166.24786583334
2620,111915.8724265024
252,180124.23364443332
721,67092.90544959158
2165,185743.368809402
2316,163949.9990894422
775,119984.50564254075
1558,115390.48909867182
17,211149.62705058604
1022,234985.61597136408
925,114244.02728115022
438,296290.1266127974
1270,134487.8890985325
1272,123617.91939392686
215,114595.32284682989
266,231780.06779607385
2402,277313.18438822776
1250,129189.94275090843
1984,184321.6015054658
1279,140950.26364421844
377,251675.23196459562
1252,154861.34922800213
2156,279872.00082755834
499,317348.31827964634
1374,109872.76967599988
2898,267999.8012422472
401,113461.13568745553
2721,180367.30881343782
2078,249308.17352734506
2589,125138.0967631638
1946,308099.22939513996
1334,125156.89926644787
2781,234539.04358288646
431,415573.04744163156
576,209844.65549162775
1474,218148.04993563145
2254,131479.65755203366
2155,299803.29879407585
885,148131.02594383806
643,138781.0619056821
1944,132895.913422212
480,189120.2607898116
2845,104110.86464850605
2387,350724.3587485105
2407,208235.32788515836
2527,180293.01119676977
2514,113926.64406303316
629,179973.35247023404
80,214399.22293179482
1876,131051.0045471564
1546,139397.20458108187
2518,162125.90570640564
2347,153540.36923338473
783,154318.51105104387
1322,78558.30446315557
194,90542.39419149235
1770,304472.8045338243
2143,132114.94836214185
1229,210324.5149615258
511,293313.10045424104
46,212404.8320588395
1348,167633.2549308017
2465,191554.6507038921
387,232351.95341669023
873,212478.78625970334
1918,124444.71456450224
2764,224751.2138881907
2184,131074.12405811995
934,131861.3158058226
1920,129217.55361587554
2631,134573.69203875214
1768,580673.5098608434
2040,110621.16737955436
1749,221908.7845190242
834,224259.61580848694
1457,261471.2065179646
79,112129.54620192945
2302,113609.66020269692
1817,119887.61291399598
2755,256676.05411160737
359,154920.5586174056
2059,116015.54313602298
2092,224768.66160648316
2516,248743.61351238936
150,128523.56167370081
1656,145444.97084011883
83,96826.36513289809
2411,183177.87955407798
795,88774.54484616965
2312,258057.76672873646
2917,97552.19446921349
1624,165280.78295829892
2215,333827.4035323709
1211,143684.95160464197
1485,135665.8321331069
1024,162689.04539909214
570,187753.84896894544
2874,136930.162031807
700,86239.85714335367
2756,227959.63245337456
2022,195781.18543525785
583,221045.1209598258
2392,369198.2463843301
2424,210861.42007507384
212,107992.45513524115
736,140539.0800422877
1610,151483.9126522392
890,110113.81510510296
467,165475.90487349778
578,250330.97925008833
1747,161461.41742762178
1149,159533.79726697505
2758,225199.34188437462
857,132931.76476018876
2219,289380.54049415514
733,119005.09655486792
2909,111750.1978700161
1798,277691.0521296412
235,116931.24063810706
2366,136960.19214621186
1027,126828.54939120263
1195,141205.10982067138
1303,82750.20290631056
148,165806.1805300787
608,150445.59343357384
2515,188766.22553557903
821,293781.3088595718
2500,295011.6673639864
745,122363.69170714915
741,146196.21449386328
1611,98610.06368306652
2532,110155.57167068124
1081,215185.09201022983
1692,425467.521418415
2520,171437.05123503506
276,123592.8875734061
1992,133362.74232233688
663,85401.78656733036
418,120822.78207202256
1733,162853.5275330171
2359,136990.5650453344
253,195028.5762746483
1518,176526.2894866243
2035,138874.09681563824
2919,103406.03343056142
1540,240298.51921001077
2120,147463.43487726897
1674,186242.52334672213
256,146012.17964484543
2361,108558.84249611199
978,97554.8302097097
2280,164946.54989845306
2095,208119.53552225977
1709,350000.78316845745
2801,242321.45217385143
1246,111625.64039169252
2373,99163.9864654243
1055,285922.12047700584
2017,121964.75987790525
1099,304918.49540406466
1344,76454.59858170897
835,171317.33030416816
1117,223915.57666166127
2043,87877.3345356062
2085,130264.69363248348
410,147173.78888353705
2650,115676.39816771448
2867,157554.7241413705
1668,123658.02859801054
1161,153416.46104478836
2122,158697.47807904333
2539,131146.63810881227
1047,130950.37688499689
1445,122304.77401544899
541,128343.33153551817
569,228579.08251741529
1276,115474.9215683639
918,126173.60845277086
326,165136.6134512946
1936,130370.74147894233
895,106119.75379314274
257,140673.85190443695
1241,192767.1584572047
1545,127040.57057174295
1189,179891.8915259838
270,139690.81900318712
2066,218210.40490545332
693,109851.47785216197
1259,164340.99777926505
2916,133289.20755061507
2321,296846.62713793665
1977,122586.76869495958
1895,149453.41430518776
1240,167855.22977422178
85,144315.13851511478
1823,120903.23657570034
825,294515.5945489183
110,217241.22148109972
697,127941.24080153555
2297,103351.12957128137
1231,141680.30062850565
1355,133233.82030011714
968,361052.95627900213
584,210239.4826925844
1315,103537.62558306009
1606,141191.3014902398
206,108114.95152536035
1685,338463.10151205957
2016,140172.20573727787
869,226911.31225423515
2135,117164.69984101504
2346,156069.78955331445
2430,219665.5026536435
2198,95578.88987504318
2652,123403.78584406525
27,110944.06149218976
241,173038.47493070364
906,122727.74743023515
1506,110519.72424533963
2098,437455.8099710569
1435,211748.4481480494
2213,111918.4064476341
1274,127370.43633112311
743,83445.95601405948
1737,202445.57088944316
2797,279216.30418581516
2185,79692.32195453346
58,142133.30237377435
830,193981.0647474751
808,141968.576010108
680,154959.30865463614
1153,115983.58541321754
1291,155227.76112468913
1818,120741.40905220062
2161,180814.84104629606
1883,134755.66677823663
350,339478.1163182184
2473,142856.05459792167
295,239327.10979893804
293,159909.5471567735
859,114096.17075203359
288,81380.62153240293
1578,141898.60054786503
102,150677.4596626982
2831,197669.21241720766
1030,179278.41346854717
2551,135070.11806237698
1286,129839.78236330673
958,295365.37276052684
776,123264.23477645963
72,198735.2714805007
2263,257860.62305694073
1866,145113.94116923213
2876,76133.88333208486
2146,290400.9711928144
103,157579.6193805337
1500,151522.80222994834
492,183680.20720379055
167,140283.9228367731
2597,119808.75427889079
2685,112024.81718537211
1035,145129.7526910752
1220,89483.60845326632
2602,121510.4396741353
2159,218146.97470346838
695,193731.60872679204
1109,251664.58091898263
640,206803.88009192795
1652,138957.3208534196
2090,190214.80176588893
1188,191360.52758357674
2345,233224.04970434308
1059,414018.12204224616
2751,247181.03729902953
128,210292.68155770004
1523,174262.5606403686
2925,156875.20223152637
2145,326082.9750460759
1121,223128.9733939916
566,324887.035336867
565,230956.14433930814
1331,142625.30253770202
2928,115626.47990407795
156,153851.87876998633
797,150657.19070781767
327,106114.30027354509
2859,133714.72975119948
1453,108943.8355428651
1762,361868.09651295096
1868,205728.60140038282
1760,185310.56362656504
1113,258363.15921378136
1812,193659.7018989548
117,153479.10381567478
1142,207034.08011550456
2342,362473.13507686555
927,125257.91207823902
2478,206728.44235648215
655,98467.5707372725
2064,116771.24772696942
369,223036.33056198806
2239,119867.77494889125
2732,213694.59885845333
1653,150052.44793517888
959,216689.92941968888
2395,331032.1679581255
1412,116141.34873656183
271,266656.61963056773
1484,138901.59250099212
1497,139814.78107389808
552,146686.17945574224
2,116768.54635967314
1855,237709.798021093
4,245045.28392804414
2292,147391.28135991842
134,138180.2040873021
646,115483.17579502612
42,330089.40205168724
532,226981.44516268373
713,130657.08828442544
2561,130222.97597961873
2360,128176.02733397484
1333,136140.48740500957
1407,225603.5054358393
2892,273417.6142363027
574,232515.89554477483
1227,159011.2274748385
2591,255416.6774249263
1476,227160.70024351776
1125,316035.23389000446
1446,125112.89888905734
408,123253.7585041225
1101,312440.1363383159
2251,170512.01250463724
373,191606.32946553826
2554,123656.7428540662
2382,276313.847007446
1985,79810.45221044123
519,217128.40046126395
1093,207005.84412035346
864,280016.01088088006
2889,144056.5921273753
2308,179574.23657415807
986,148685.40918902308
1302,140379.6656198725
585,141327.63347427547
2708,151456.18492019922
147,132427.68135609478
1441,221148.66115320474
383,157036.19960305095
285,141430.69505613297
181,108358.61606737226
358,149950.48531305045
780,60332.656834587455
258,197971.9159586057
1865,183307.0025287941
692,150159.42042347044
2902,323406.4947958514
508,299366.46946798265
2638,136532.9461235851
36,145077.48913057148
611,172524.33090556413
2281,118020.63625372946
1678,132213.07782111317
1696,422952.92663080245
1557,97012.6298731938
2180,159748.24086848646
1726,220400.88222489506
951,126831.65750663728
267,240873.90234427154
2706,130280.31297717243
2221,226605.99479670078
1357,165660.6250846088
2901,309543.3491673693
347,162775.97252205014
2164,180856.61863155663
1586,326053.85255491734
360,156293.81382466108
1769,233064.2514152527
2617,151341.5471284911
1879,135836.61014098674
991,219269.79864984006
1535,126783.0279752016
1191,153440.799218975
1579,184723.51266837865
1882,136880.84203197807
1510,123225.5772286132
2196,135241.91440179944
1845,165495.35110025853
2336,423073.390339911
942,100066.95832872391
861,119534.55698884279
2555,109460.3408883512
1392,136736.19927220792
2099,291609.5756878555
1543,105140.59560144693
948,257854.8060566634
1239,145353.6715457216
22,148790.6734734848
2796,258356.24486022443
2747,168736.26816378534
92,318261.5541427657
210,138109.4594674483
1858,223618.56036669016
2228,170622.88970299065
447,239653.6716729924
827,243593.74441034347
1649,203960.85768003762
682,133891.880341433
2698,122345.03247798234
494,141616.5169286877
214,73911.70891438052
2441,269841.3496589288
2679,100747.61626058072
1336,141619.91431827843
465,168629.89821738005
1524,133568.35793680698
2543,115154.37235017121
631,131487.78198039532
2452,335129.7548027858
228,134569.34232436866
126,141897.76993121952
1092,211556.70442205667
1122,207758.4574174732
932,166136.0664884299
1980,57366.02100817114
2171,111515.46484015137
551,140932.11927879602
2768,160468.49949897826
2056,114444.79886882752
1159,386240.3020222336
2645,84629.16434774175
1174,159663.3491134122
2266,210328.58080132306
2462,405931.7107004598
1219,139572.50271549076
2922,188545.25037495047
118,148121.72199768573
474,173417.11987662315
2576,160778.81564108282
872,285351.5307055265
1077,225607.82734196633
1536,139052.04369398952
1150,120062.07400866598
2341,303386.97516379505
1931,137749.29330382496
2785,122332.57243907452
2538,126234.01427848637
597,225885.48649761826
464,192541.74705527723
233,232376.08343257755
2169,118709.54902620614
2123,150584.7427599132
1867,172871.76340609044
137,260481.2813198492
515,231846.01718185097
933,104746.82938401401
2784,146222.09999539703
972,168449.32396619022
599,156206.2981256917
2614,115333.91809999943
2582,129091.25684203207
1409,145679.1307019964
175,90191.64650338888
352,237788.43668709695
976,110359.07460047305
2134,204658.25220520794
984,110068.2484780848
2396,336067.6198018715
1673,121055.34083548188
404,139192.71368546784
607,168954.56448880583
814,153778.11588359624
868,208266.23140884936
2271,199007.93658925593
1633,240371.87399991602
337,259261.2110624984
2765,166477.08628948033
1746,218885.7257933542
368,340094.2656415254
2806,202956.6598760262
1662,183331.19850328565
1234,243960.56595478952
1373,135178.5191070214
1672,108278.86071217805
1939,114552.73571439832
