id,saleprice
702,156590.0364736121
750,166789.5033661189
261,160473.80853859242
1559,87886.39933430206
577,219444.6162483546
2812,219046.68032232395
2080,170032.95919796446
1368,125159.79309658667
2376,130549.08029764517
659,107046.19378953702
1235,137135.37366180864
332,106696.06673515517
1917,137497.17830826883
2094,263134.37956289505
1460,294061.8182228359
1471,185889.14301977222
1509,129803.9296452057
1922,129391.14844984378
433,415889.0708807085
460,269196.43386444374
1116,267723.73949632293
1137,171973.50266536017
53,187477.94716252736
2354,256986.04129719987
1475,211185.9686604765
1761,523331.64033023256
842,143434.89506296493
2739,147124.54760334032
2509,160361.15370035562
1007,215222.77928810695
2610,189310.55082372396
1952,98593.81595398988
2719,139398.7111232524
2921,110271.19603529753
1966,136971.0821841188
292,133998.98436625104
1204,215335.14443902404
1829,242862.49849240074
2419,193774.12839248055
391,171229.32442463379
798,134336.4836256649
481,193479.89500213703
193,211106.20455639833
555,138157.39303461375
899,92419.49258996213
2357,199024.50250910912
328,121114.87319776908
1356,116768.62466816948
1154,123488.1556186244
1730,173028.37031748318
2249,154331.82459844754
1119,266842.8176909346
2856,138809.5137287642
1394,150190.75690728897
2587,124275.10746191491
61,334953.10876536614
2661,207561.4314338498
2711,147668.1292948316
1147,193671.36654745138
757,134470.67405448132
2623,90086.74975897063
2378,168226.47577454805
1413,140415.08082794643
1722,237860.67569583317
1112,219032.8961334646
1623,195551.94002820543
1201,193628.03624730688
1513,113572.156378573
957,216137.6900504601
1171,280133.73613589583
1145,207359.28001276747
2726,215327.08802183616
703,143839.5344169112
760,95855.15830179545
1964,130914.77941162068
2512,181918.49583599682
159,165738.3197168198
1281,181980.02464231805
468,182896.52879220893
290,126582.82472229643
665,112895.08290602961
1463,292369.3250181854
1792,237716.89410775987
923,142927.06194571298
500,281755.91719425964
1408,109045.29769085467
331,101463.1070806577
170,118560.57366181765
2192,111456.13959402079
2571,321621.2217107818
2314,177139.83447912446
2647,101876.46051847866
422,381284.96687743446
2457,322399.5845338239
1838,204613.3603334793
2805,262836.32799030765
1645,179834.5116306585
1711,301693.2836200609
2825,257793.4205435863
322,344412.3305799584
2103,286045.2643629056
342,145484.53648650635
600,115979.80007746023
488,201469.46684615046
1725,315836.62260589603
2246,249534.9466994152
2847,161281.09040086105
806,264463.2259780413
530,238704.92717160424
963,189588.64434833295
2678,97086.96086932265
171,95657.7359882158
2401,383950.5409999569
805,222560.7952549603
2259,205651.24964000724
1748,164619.06323354112
1361,148992.6685897182
1677,133428.6315794792
1406,160505.57565937404
2322,233182.03926878888
688,182798.73143463235
143,135762.82908988692
804,202657.93369224403
1214,174540.6916537973
2828,140701.21237032852
1999,188945.78359603244
2467,200886.65359815775
2665,172130.8363776627
1538,374959.2911494726
398,121529.5974924333
2822,139432.82006747217
2157,134945.23806924978
1856,165290.28507655597
1269,86228.28927292838
2570,132279.1582277306
2320,259388.07549704248
1517,145626.0564800899
2304,128435.98237763385
1312,88977.96953097747
2012,135086.23984583147
506,227040.7617477048
2865,206015.76218610757
2367,111056.32751619766
554,106046.28537427647
238,142056.16519673652
1954,129908.96122970255
2488,131210.03397566424
2291,111879.58799959837
1969,87154.17341543514
2725,153445.63422527572
1482,135214.7129781612
2763,209682.05481137105
503,240334.97759685764
1584,242451.2501206147
1531,170899.8874807612
2210,186967.66117273783
459,318690.96868486097
556,138410.1115463319
1347,149943.8013146389
1290,94856.0016648639
1388,120737.65322267827
1571,163285.95451681182
2754,209106.56496899767
765,148659.01478397544
2494,138729.4901394937
2870,162697.50161998774
7,231704.95899079845
1114,238619.578523824
2418,302775.8194174189
291,159774.45081890444
18,332152.9026472772
39,332405.1105100326
1001,261220.4155183171
2442,250546.0863213125
616,139359.18660472924
2680,82493.76754052722
1414,129222.23894765115
289,143848.23092462047
40,277817.50012917496
860,134964.77366341112
409,153762.999160222
673,159161.7144428598
2427,187042.43570754462
2036,192320.85684840198
2564,147996.40081193484
642,136365.72790711638
1008,183903.9630792629
1908,162816.25824989856
2519,216777.46235327728
1369,84873.11507783175
2855,176448.49024868518
712,95007.9689044997
1943,103845.43736866581
1958,142481.56491215635
107,148768.43078854558
2295,176566.92257880545
704,113621.94076773348
676,135479.32850621475
259,187207.38362688193
93,296214.94416620204
106,252692.61806795225
2315,195616.30427073024
1050,125047.06289485333
1095,193644.04725608946
2709,147589.058201364
758,167350.62405480712
1496,158089.59636706067
2370,133160.19465814723
2458,261189.10851080593
2733,131116.14456253662
161,284247.48168256466
726,147363.63519874797
845,223048.96914317177
947,274806.12848476827
2232,118368.9138891887
2563,158612.83709402918
2299,118842.62206656089
211,126163.3080679072
605,170060.5785154957
1478,217786.07180542772
2247,251508.7894714868
2274,169029.883631327
2869,161846.80134943157
967,235822.25744358526
2656,89549.14158083375
667,243194.2804473304
1042,113818.25707868593
2023,172589.58308769256
2447,391377.5545537299
2055,136298.64755261817
2275,286877.28340755875
2204,161322.48169659742
1563,249818.94796319745
483,209623.47657187938
796,137353.13627455552
1526,156269.87356186367
2042,187005.86184317767
442,333945.14719956415
1693,313431.63659193006
1468,221039.28766104736
1430,188824.2886752443
2605,175359.6515142762
1529,172741.335598604
335,142568.5309614378
1287,130918.5878527349
31,115991.60249649054
1785,245456.9959493475
82,168808.81886938793
2620,136220.710610221
252,215961.11764077388
721,86320.16877293459
2165,180258.62168331572
2316,179839.6694278773
775,144806.719944142
1558,102612.4833413021
17,216009.8049982955
1022,220131.6904136177
925,133107.0754896889
438,292298.0624494517
1270,151915.01830603005
1272,131613.47799185885
215,138939.15743430605
266,230440.45329079562
2402,263058.02848885243
1250,140013.17056370835
1984,115360.63000965814
1279,155565.9022274716
377,268347.3086409739
1252,137412.67334000213
2156,269572.05923858314
499,324713.03905855387
1374,134572.8432039679
2898,275121.10033201706
401,121796.7449356185
2721,164382.36213452648
2078,220039.5945288508
2589,130805.34650414673
1946,241138.6805053625
1334,110844.93808853881
2781,243173.6713487092
431,391463.72372275905
576,216029.558983475
1474,211121.42920341608
2254,157880.43439034355
2155,310822.09915330895
885,97007.66811077333
643,151002.39367791114
1944,126829.37299048771
480,205091.5089434919
2845,113106.33136929029
2387,316928.3371759411
2407,212964.35537584045
2527,169554.6733999629
2514,150828.2705247283
629,177235.91560113593
80,218005.67837174676
1876,144492.08284214023
1546,122121.53205004972
2518,176141.26993116774
2347,172495.52051521296
783,149502.49419039913
1322,80763.88624178439
194,91198.43750784035
1770,282625.6627997734
2143,132165.46303282655
1229,212057.48431057134
511,282521.69982965774
46,213771.42021125427
1348,190686.58892905558
2465,198402.36440185097
387,243052.29661869927
873,209266.22618663986
1918,135707.7651226999
2764,249183.28229811796
2184,130700.73474787186
934,134986.41999805957
1920,131835.1408346591
2631,151827.8680308896
1768,512300.41278107243
2040,103028.71001222961
1749,228515.68696150542
834,228201.07663962798
1457,246087.30703239757
79,126258.76997728634
2302,125316.42916372999
1817,143689.65505142423
2755,249244.11607136106
359,175871.42633082496
2059,132148.2311482419
2092,247283.0163308867
2516,255688.14307760412
150,129576.22174863606
1656,157088.39788372925
83,112867.55740670246
2411,177990.59030140142
795,94196.6746357966
2312,255105.08743186254
2917,101014.14544168062
1624,185675.8525206889
2215,312216.2150384347
1211,154995.2043560755
1485,135214.7129781612
1024,166951.8875254252
570,188050.03602582743
2874,142044.4853119717
700,149005.87984801445
2756,229025.73419970574
2022,176976.43813259868
583,236178.66799047965
2392,340722.1988430673
2424,197293.47645573688
212,115719.6177404265
736,121763.83155439705
1610,180599.55496664904
890,126615.53303347481
467,180320.878064717
578,260743.54471002833
1747,181679.09805649173
1149,173199.34972613468
2758,188657.9366219879
857,135385.70711373648
2219,279877.9838081021
733,123619.042887852
2909,118410.49583902297
1798,285380.7327722856
235,111486.89486303652
2366,137068.12017535383
1027,142221.205793384
1195,134185.79231066722
1303,85590.30155119771
148,178188.94158944947
608,154166.26988978745
2515,194825.56000378542
821,284224.38604822115
2500,285680.5606165024
745,110637.4730337851
741,143965.0556740432
1611,141647.10512821018
2532,135727.20649973978
1081,223148.64656864747
1692,387797.0645457783
2520,191954.84611758267
276,129645.26842040093
1992,126162.6602555081
663,100164.03495146662
418,143225.36194179335
1733,190255.20211522895
2359,159462.894819289
253,202656.92945979914
1518,167228.0584212218
2035,148605.9723473348
2919,106696.06673515517
1540,226184.37308956703
2120,161677.7292122073
1674,179281.96089776454
256,155118.67144595625
2361,117067.8515753397
978,102663.50175715543
2280,152798.1234214091
2095,223969.69971027196
1709,323337.14149953437
2801,241196.03039441362
1246,117016.10997728212
2373,111614.89770521066
1055,276095.5759022867
2017,122006.01589981614
1099,277445.9059065435
1344,63017.740503017456
835,187655.1453745489
1117,220694.43383355765
2043,101849.84427765993
2085,136906.4338846266
410,171028.1741331732
2650,119384.40563519119
2867,173175.73848746138
1668,136398.29963307103
1161,176314.32556610083
2122,182320.17453072374
2539,146357.1849454288
1047,157012.23601672103
1445,137700.0723006129
541,134840.4069437095
569,197700.52015187428
1276,132525.32581890898
918,130499.42105548027
326,163027.54494788326
1936,124212.07969856658
895,115388.92535690858
257,147636.87886919122
1241,183064.8038553864
1545,114380.16241940709
1189,170505.69033702798
270,135214.7129781612
2066,194671.36096104747
693,102823.6968073345
1259,169984.7359947718
2916,145177.24468106014
2321,269773.30315124814
1977,108862.88204474647
1895,167373.8187837122
1240,163907.1107462713
85,155330.41441641352
1823,126439.36042795276
825,271283.0403324892
110,217249.28034339714
697,101275.67960780335
2297,120134.00517248141
1231,141151.32777665838
1355,140875.892885276
968,326053.3151522926
584,237932.9841507272
1315,111488.59582634481
1606,138116.95068238652
206,124627.01741054023
1685,321904.8443099241
2016,126286.27912924529
869,226128.88348547058
2135,136318.7139592228
2346,182727.0510994577
2430,225414.15197134318
2198,106299.40802512718
2652,125351.29978547346
27,121122.40150180446
241,175880.77941870593
906,122818.74887369278
1506,112966.22442507418
2098,353692.56798893114
1435,217384.21267055455
2213,106759.00099526625
1274,157501.07983720483
743,94585.32452733697
1737,208438.52260921613
2797,291932.9720641358
2185,104255.30450128492
58,167893.19355218613
830,203374.87984505715
808,126332.4761060566
680,150760.3288536869
1153,127194.1441620624
1291,137303.2140320632
1818,155167.73908701932
2161,197456.37931828023
1883,143843.2179097597
350,289198.87616544426
2473,149753.9159322536
295,174187.85359221572
293,197518.33256811285
859,133838.25496232888
288,92442.48765260534
1578,148195.44079711707
102,172906.00201086132
2831,180190.78806077017
1030,177528.01516029166
2551,135943.32414087065
1286,131455.07952499704
958,319416.2867325358
776,143012.23485642485
72,186895.03701333664
2263,272929.4340349034
1866,164527.67957613562
2876,86823.84944830164
2146,281958.1971181728
103,178832.59790491415
1500,138701.56573696196
492,193499.26452251564
167,148961.32010669907
2597,120684.68687850249
2685,112407.90159124519
1035,154409.71761631538
1220,94070.24990706555
2602,155531.74354807622
2159,220105.6419541321
695,164637.27069882033
1109,246642.93905051754
640,188149.7993684962
1652,167069.70455584777
2090,198050.2124990173
1188,179943.10223993936
2345,243029.18572070112
1059,384032.17702802457
2751,259167.55868282373
128,182416.21070903487
1523,186012.07829119742
2925,146936.21079835598
2145,298934.42480805446
1121,235585.53323334185
566,304114.0182675581
565,213997.1975254158
1331,146372.83684792617
2928,132755.71301149036
156,137871.5301273684
797,152402.54585561642
327,111075.06757700673
2859,151229.69197977294
1453,122801.2733268869
1762,332953.0752479892
1868,213717.40685886767
1760,192602.6982317189
1113,277595.9613843579
1812,202409.15415346547
117,172300.6221705056
1142,195308.3388298479
2342,340830.4467410634
927,134817.01606638296
2478,209725.7061730988
655,106615.62455604004
2064,128025.90047488688
369,220492.51067522579
2239,124316.88641496048
2732,211935.05734115036
1653,167828.61705886372
959,221453.69439659402
2395,319100.8784834989
1412,124404.18862704212
271,263532.4316394853
1484,135214.7129781612
1497,135308.32118688308
552,157863.74455180886
2,128900.42033108017
1855,232055.59136928167
4,214623.67224597873
2292,167107.3125128215
134,133309.4886717733
646,124635.14258673183
42,311374.4672718487
532,226313.9336183066
713,102331.56673648492
2561,134490.27901135496
2360,141938.88782288952
1333,118489.36780605774
1407,206172.75197010452
2892,269860.7131906637
574,233091.3365725467
1227,175652.87803735258
2591,234361.56897800998
1476,211222.44421122054
1125,263275.06962301314
1446,137011.4525092846
408,127272.25415968623
1101,301812.8268080054
2251,167049.5280024458
373,204498.15173150733
2554,126939.11812943335
2382,277086.43082601414
1985,96324.68778755165
519,228476.03364963067
1093,200030.074199945
864,280474.42515818396
2889,157317.71236093773
2308,177454.97550307665
986,162195.39994809197
1302,153920.33764663266
585,166579.27345394396
2708,146311.97986085445
147,142060.18653333804
1441,221909.05586797727
383,176785.20565674777
285,145729.02285140753
181,119729.8079041659
358,174893.965154841
780,171189.60885182073
258,213988.87609475397
1865,220297.34073264082
692,127664.77781479327
2902,301817.3231290786
508,294419.7608124399
2638,135116.0251083016
36,168076.98867812083
611,188194.87182506188
2281,126862.91068799495
1678,133428.6315794792
1696,361521.2256966886
1557,89730.3877250513
2180,157118.66981596957
1726,230182.1863145564
951,146786.46424847902
267,241434.36129636466
2706,132237.8323546811
2221,184576.5267554502
1357,163418.15793659788
2901,290856.1192313741
347,175560.9102177762
2164,196319.00508517047
1586,304569.74672982696
360,169080.76838286748
1769,237110.90755263253
2617,120117.90497034055
1879,135660.727522098
991,214269.88495754765
1535,141251.73470046395
1191,146800.71764292015
1579,214712.37961307657
1882,145654.16628002064
1510,134249.60861341268
2196,133710.88934374647
1845,172906.00201086132
2336,380343.14304139675
942,105494.11426456933
861,127471.43141140127
2555,128359.7710606354
1392,136515.65319755403
2099,279876.2990260991
1543,119753.17348934036
948,258886.36169181153
1239,146504.08541781898
22,184768.82328034725
2796,245631.95048239012
2747,171958.37057311277
92,309613.64831516857
210,149554.6742238014
1858,215178.87107205682
2228,183333.38806956916
447,228800.55715990183
827,227000.33895249927
1649,219245.80221527323
682,140976.31564968373
2698,125013.53711469284
494,168023.77816533064
214,116037.77384097534
2441,269182.96957809955
2679,114010.58335903361
1336,110549.7565082772
465,182319.49572944694
1524,137376.30230387923
2543,129808.04997309436
631,132941.46770220427
2452,322765.9574952915
228,163571.0262151494
126,113746.03730829665
1092,213090.68735130454
1122,208777.9005915244
932,194703.79819565293
1980,90397.06172742107
2171,121420.2759865775
551,167591.51141499923
2768,175233.36549685904
2056,135225.80656297557
1159,358596.63550603524
2645,127767.02629932959
1174,181223.7438294722
2266,220746.60009443533
2462,371281.3544188968
1219,139131.8166018977
2922,190486.85065207892
118,146293.126390428
474,185600.75097552064
2576,159704.08170726246
872,263370.70581279293
1077,231989.52290385286
1536,153557.9195863769
1150,132598.23001860373
2341,291852.3584922764
1931,133830.27602085864
2785,137395.0012741753
2538,138708.51775979443
597,229955.28219061083
464,198529.16935780057
233,211754.73952273335
2169,135706.9532632935
2123,164287.4564354033
1867,171546.80429424378
137,228305.23981490344
515,226191.3123376247
933,119408.89858723484
2784,182757.3363622896
972,162144.60619902654
599,170920.8472336947
2614,131215.5594933111
2582,150448.23648348625
1409,169687.14137257045
175,96958.47873204465
352,244281.22052219024
976,102663.50175715543
2134,205823.96408092856
984,127629.91635531018
2396,335961.66712565627
1673,134299.56789893168
404,136261.5989548831
607,150152.94561931302
814,159483.41261347162
868,211237.1553123979
2271,193713.4262616956
1633,243818.51008770536
337,190596.71198922695
2765,149100.99103767917
1746,234758.48098587958
368,305088.59139050404
2806,210557.30952707282
1662,193568.05291352974
1234,196252.10155424481
1373,140135.55434025687
1672,120695.06524888087
1939,127880.05122090028
