id,saleprice
1095,182236.61344433017
2709,138945.17813994735
758,147368.27171237394
1496,145859.31013483834
2370,118549.14083450474
2458,274029.97491272166
2733,127068.76370588504
161,284304.6349811293
726,143018.2184538748
845,223217.01643287856
947,268619.09672207385
2232,112342.27629470453
2563,152734.7169834515
2299,122459.53826877568
211,126533.8268451523
605,170589.75541931018
1478,202917.08636057656
2247,259056.11832462996
2274,173108.58072795626
2869,168121.24249179196
967,237160.4221235765
2656,93347.41428349726
667,238652.53449405637
1042,89817.54014800768
2023,163651.45956120454
2447,408954.0208197227
2055,131221.29121745378
2275,296315.83672916424
2204,162044.33645980805
1563,260354.89829863142
483,203615.8426764775
796,131169.29417298455
1526,148111.1249340959
2042,169351.39637197088
442,343399.1629259642
1693,316922.66282750014
1468,217887.45292617567
1430,191896.30335646495
2605,155542.24441936612
1529,174833.0329082748
335,139233.6027176585
1287,124262.01475732308
31,100901.15739226248
1785,254912.1142743146
82,158018.94195593335
2620,127344.55812606495
252,197602.79854531866
721,67129.59378134739
2165,181363.70405371487
2316,172983.94396338798
775,138994.026664366
1558,109519.92974241078
17,198158.1500406824
1022,236969.2223820798
925,132664.78454630636
438,300771.04227224924
1270,153543.0908844741
1272,123183.84576721303
215,135918.87860961724
266,226897.31248265784
2402,259918.50776647497
1250,134910.2541691931
1984,108556.56884031929
1279,147149.83339032717
377,277948.69527388737
1252,132217.9962168578
2156,272624.38235539384
499,330715.07357463054
1374,122741.4095853446
2898,283575.1246280307
401,110994.00533767603
2721,165542.157160284
2078,224287.2833043998
2589,123483.4825280197
1946,216980.86273041274
1334,114224.90832412615
2781,243018.54427822493
431,414303.9032356106
576,204844.2509297449
1474,202857.4346222775
2254,138737.11137022264
2155,311745.34103113133
885,92392.22567083593
643,141904.01422640122
1944,126288.32931908686
480,196215.91844309494
2845,106377.7176871337
2387,318320.21773681976
2407,211520.36420151964
2527,158431.6418344481
2514,125557.00776732061
629,176129.85149642453
80,214524.22048429213
1876,142099.2275483599
1546,110871.9355211854
2518,168879.76632887777
2347,168922.0981454607
783,152018.14071074128
1322,77119.3993103588
194,89964.81271206867
1770,289496.99918593466
2143,116982.5080814464
1229,204524.4253443908
511,288658.2431272594
46,211640.23333827686
1348,186870.63471164368
2465,189580.0082032811
387,238843.9707225496
873,209067.11852553766
1918,127001.09114709962
2764,241994.634623467
2184,117593.12916557491
934,117436.25756244827
1920,124052.3080979269
2631,138864.77292173263
1768,580703.6886136513
2040,105364.43801026512
1749,228978.1684844019
834,234381.26882116217
1457,256189.69571635313
79,102129.1110513946
2302,109942.31339774933
1817,137970.50975804403
2755,253997.33252109494
359,167676.60178321507
2059,120775.52726886701
2092,235128.946177979
2516,264969.32843236066
150,119612.23496851511
1656,151326.21719621122
83,103015.4837641688
2411,179474.9614817826
795,86618.40881383233
2312,258067.550171935
2917,89317.79620044585
1624,172759.00559029635
2215,311463.009151265
1211,143736.21280162223
1485,111443.06914682686
1024,161490.72418176942
570,187921.80792684015
2874,134646.24448763486
700,120567.35741658323
2756,234077.25969782379
2022,161705.76633539703
583,237699.2489032643
2392,338623.019087635
2424,199759.51799130253
212,115577.39137762412
736,119334.29862952884
1610,176738.8937089881
890,120780.20928073488
467,172094.59009655006
578,256853.188196362
1747,165885.29515256267
1149,165319.84664956946
2758,218163.76621630508
857,120485.43977899104
2219,274773.7290828163
733,139820.03751475364
2909,106552.03714473173
1798,289109.2066010926
235,101053.94565942418
2366,128546.40636288747
1027,131385.30257561058
1195,121114.93430581689
1303,79878.63245092891
148,181273.59159858245
608,152637.01627507526
2515,186263.0037762504
821,286598.2313061757
2500,299819.3471476054
745,107354.48708342388
741,133710.7530961614
1611,57379.65401048027
2532,129173.70608004835
1081,216189.00750720315
1692,422730.9337280914
2520,171420.8043826688
276,127129.07246071473
1992,119665.16403996386
663,96425.17206260283
418,115660.5904828189
1733,186347.06288740318
2359,149818.24029804114
253,191696.1684150584
1518,207036.11441140994
2035,129021.1113153426
2919,99309.3291393118
1540,217704.54220923316
2120,156288.34196796175
1674,180847.72700934205
256,149863.46449509636
2361,108255.52996655647
978,97269.27201235946
2280,143549.43101696856
2095,217586.36212418508
1709,325572.44026163034
2801,245165.5217273021
1246,106665.69062672928
2373,89357.99077639543
1055,276687.29569578357
2017,120100.6983469436
1099,271232.71081077494
1344,56608.04779651947
835,185976.3862267239
1117,221331.89173465502
2043,103916.29758568853
2085,130336.78682348132
410,162925.18745961972
2650,115174.3766571572
2867,173020.1081815213
1668,126248.98255278263
1161,158177.10113385133
2122,174083.38856435288
2539,144447.55065670237
1047,146325.56370784435
1445,126099.71711080428
541,136586.10779311787
569,224653.1917745378
1276,127894.32795532141
918,127068.5754388161
326,168723.26769113913
1936,115298.16578428727
895,105811.92689923476
257,144172.44022204448
1241,189816.75148093514
1545,114291.8570427876
1189,165309.91635842063
270,111443.06914682686
2066,167318.03668895643
693,101164.17922024708
1259,183299.93021864444
2916,142781.0686298255
2321,286388.9632719597
1977,113296.59797578026
1895,164944.00682746433
1240,163484.8653073646
85,158189.57920343615
1823,120454.73230315279
825,295691.1278768983
110,225070.55681592878
697,97119.97132854722
2297,114573.72366212495
1231,136603.1127110822
1355,136525.15465552546
968,338499.8518623654
584,230008.40405876935
1315,104990.51415107585
1606,130253.9517424535
206,108983.51892628148
1685,332314.7665692307
2016,123535.6979539264
869,222663.82923960965
2135,123055.2832701914
2346,172516.44875543937
2430,217956.9269042425
2198,115370.44159107096
2652,114242.56252524443
27,110461.64142910484
241,170150.70299627818
906,117290.32785047777
1506,100481.9206144996
2098,376436.93918570504
1435,216771.82473948877
2213,100146.10531144124
1274,143304.44262125995
743,94294.12788745668
1737,207923.84036630485
2797,288638.5411102222
2185,99913.69267587457
58,156989.01243755035
830,192983.38740809914
808,121042.5773015134
680,155051.37865556683
1153,113829.91628775094
1291,116895.63232844044
1818,155289.25198729057
2161,181899.99128705822
1883,137315.05200552847
350,345296.8935842877
2473,145991.57946526445
295,170581.2604563916
293,180178.12828083523
859,119053.88270166516
288,94635.68930071872
1578,148678.71138194017
102,169069.10155043658
2831,182875.1573306583
1030,181644.54686300084
2551,135378.11958132777
1286,119713.46348452475
958,319176.06064609066
776,136777.65915225353
72,198403.3332790183
2263,270877.2190529229
1866,162778.68329794612
2876,80215.89871802926
2146,288787.6741154175
103,165402.78973399103
1500,124072.57877996564
492,179611.7450314965
167,144903.1208188841
2597,106421.93152923044
2685,120640.54544237163
1035,143707.23723325506
1220,91727.22387479246
2602,147504.42890417483
2159,219268.56122916564
695,174024.95423235558
1109,254468.82189639565
640,196161.97745666932
1652,158758.82800559513
2090,197424.0744377859
1188,194955.8192718802
2345,238467.05385666247
1059,413585.34769055434
2751,257547.85868441127
128,185049.71665662248
1523,169006.48842689767
2925,141988.47891257517
2145,323481.3867331352
1121,231986.2632903643
566,326331.5132243112
565,207818.68090172764
1331,144636.2072972376
2928,134140.32779581286
156,131328.72135564685
797,146074.44035074674
327,102463.53853349574
2859,142014.50955451
1453,104720.33719310537
1762,354717.6551769916
1868,210426.99264261127
1760,190285.1682550665
1113,276111.1781165274
1812,199830.1569169499
117,164331.59486486204
1142,203341.1628963994
2342,361867.6756964028
927,125814.63794443384
2478,211027.84625192545
655,98774.10903629195
2064,115245.9536508238
369,230452.7605079878
2239,119744.98042676318
2732,216313.63520919532
1653,159095.56703380868
959,214707.90416265093
2395,330843.6575408075
1412,121386.54494011309
271,275256.17642947845
1484,111443.06914682686
1497,135386.30008781888
552,147372.04796943255
2,122517.62914419826
1855,266782.49540463183
4,248305.2155260481
2292,159777.75999072846
134,135697.8928138381
646,117814.93756085262
42,314776.89498168975
532,238213.89443138056
713,96840.2035442125
2561,130607.20179897081
2360,136194.0223148521
1333,109917.47206779756
1407,204783.09654595144
2892,279098.8438492818
574,228735.58139763307
1227,175143.48680917174
2591,223049.754157695
1476,213133.1262979973
1125,264960.68961326405
1446,132023.78407565318
408,118545.90605940297
1101,298367.3368765693
2251,164000.9852472786
373,202385.79747602623
2554,119924.68496958725
2382,278733.06196590234
1985,93470.06731745694
519,221459.3116555512
1093,201433.08447474334
864,283173.4690975426
2889,151901.97821177077
2308,180825.7357781902
986,154054.668900067
1302,140034.7613328537
585,153769.22659039963
2708,137580.56138603296
147,139202.35139666684
1441,226445.26615807228
383,174678.37912354246
285,144628.17547044344
181,111913.27361093462
358,163966.986587815
780,175307.16428367049
258,205781.1142605543
1865,219209.85376013536
692,124240.29230540711
2902,322032.31469504535
508,304646.1063750535
2638,137458.66432151105
36,159114.24436434638
611,188306.2641263893
2281,120733.72247116826
1678,118775.14150506165
1696,424579.53337184247
1557,74227.75575743616
2180,151432.95877886098
1726,219692.80851425324
951,137580.8393796971
267,243313.40042179544
2706,131069.27889162954
2221,197420.55245446227
1357,143894.65191151667
2901,304395.7538972972
347,169701.82957146317
2164,182685.42523226142
1586,312424.0564304497
360,162555.5643927483
1769,242800.61833695043
2617,104106.76656027976
1879,150860.22704035696
991,219087.30921190977
1535,137569.91828025598
1191,157627.2546652872
1579,195199.5344985202
1882,132020.3113079071
1510,125785.57634280156
2196,135030.5527493693
1845,169069.10155043658
2336,396486.847901945
942,104154.11743608955
861,118401.28716828208
2555,119692.61557686701
1392,136721.47835683357
2099,283219.76092385035
1543,97663.3764033895
948,273468.2681836728
1239,142397.02077016514
22,180810.05545091908
2796,252649.47141918633
2747,172149.79412592575
92,309189.7345779538
210,154778.80607638136
1858,199613.5636413917
2228,158881.43755800556
447,234275.43990391586
827,237490.8819064023
1649,212757.33463199344
682,137812.85475361068
2698,117250.05715051666
494,156895.96112931892
214,92564.3354252493
2441,270633.4755021464
2679,101184.06877422053
1336,114050.04565492831
465,168308.07244987227
1524,122811.07140739914
2543,116452.31138294935
631,129299.84224561416
2452,325888.9735218119
228,151283.7917174138
126,138587.60850091
1092,210655.37721455377
1122,210773.40933207516
932,195894.38283735234
1980,93929.00515200198
2171,112480.88724680059
551,154797.753264023
2768,175260.8529428672
2056,120676.80891130492
1159,390914.14796063397
2645,110283.7025942402
1174,176129.09251264762
2266,222018.73672988825
2462,412653.49812872056
1219,135719.26673177723
2922,204618.89151274692
118,143216.6126610944
474,172968.1131708864
2576,162029.64246801473
872,285676.78088267334
1077,222610.00869455654
1536,143459.0999440169
1150,120276.92561536096
2341,305073.5115646608
1931,124359.76249161735
2785,127300.52522540279
2538,132891.18282313738
597,231654.81879160088
464,187492.8379380321
233,209658.50029333122
2169,131832.23562140204
2123,148652.4332362665
1867,167860.0998105798
137,254510.18111157045
515,228403.16754301637
933,97502.53523327224
2784,172986.2255594898
972,156949.13845129218
599,172217.7245873902
2614,114792.71126324963
2582,147638.08969686273
1409,175147.45307022613
175,83508.39574887976
352,243309.47806715406
976,97269.27201235946
2134,196780.0917085614
984,113669.7333921399
2396,355177.5208051326
1673,110575.16790229175
404,127725.94808935653
607,147412.75439820532
814,164628.60619550012
868,202874.3641715916
2271,200275.2213254925
1633,246329.13251485955
337,201532.45005856734
2765,164410.27680427674
1746,224068.8018778758
368,333453.11190700997
2806,208547.77381183766
1662,193121.13890094776
1234,196426.12306215335
1373,133390.57008053083
1672,109574.21729557775
1939,114041.77688048687
