id,saleprice
1923,149675.49922776571
1988,99588.4452939094
2325,179584.92637434276
114,207719.52317651943
2700,157272.99980772054
217,129125.58553118072
343,206234.9354358986
386,232280.8155679528
2005,123282.5050906213
2908,129147.91467648046
1814,233680.36212036642
2446,457203.99691713206
208,121869.51454932033
1679,119766.33675663918
822,315444.52749756677
6,196322.94801037922
1781,366956.08574726013
2397,287707.9432577514
2340,282534.3956060617
1618,174604.47248295974
2843,114570.87820453034
1061,335311.22102036397
2786,103987.31502806046
1935,146320.5273421579
1341,132216.59271845734
521,273814.80968371965
2136,131920.22790320055
996,210411.68260553456
227,137461.55389565811
135,181527.5353327475
1167,177651.98026758432
294,230556.42537808698
1776,197325.56285935268
540,187625.54790890752
1717,193823.53682162915
2303,132819.724860308
116,190978.8050361853
127,142706.77386767603
1371,147554.5851756651
1014,175768.4257620764
1507,104915.98836629698
702,153166.01629231707
750,159199.85952801816
261,150738.87852599402
1559,54738.367413054686
577,215627.92319335206
2812,203784.7480469828
2080,147451.3767299864
1368,116738.7472858287
2376,118272.33115154738
659,116827.54322744976
1235,135203.69764405582
332,46910.48373500956
1917,152778.39045382314
2094,245685.35220863367
1460,285382.8583124862
1471,221469.66520638508
1509,118479.86343209539
1922,134428.88904285338
433,409859.4700959199
460,257922.57591096126
1116,261377.4957986737
1137,185910.146752886
53,177771.3398374389
2354,254970.110346884
1475,200777.45404151897
1761,428255.33878768166
842,143952.8799559255
2739,157899.10708812554
2509,156605.3188814614
1007,211799.06735595013
2610,191229.3903125017
1952,74875.18629278871
2719,154361.85279730568
2921,66903.00791787729
1966,131457.23385752784
292,116277.11719568609
1204,220208.80143739982
1829,263469.58631515456
2419,202471.7492939101
391,176769.58407139778
798,123644.3320920961
481,220932.91893082391
193,198123.078280485
555,122758.90306760627
899,54854.19816599344
2357,218088.45261014882
328,131673.63781723566
1356,137575.7124367617
1154,98823.21101076459
1730,187720.29813016555
2249,171008.4683099899
1119,284846.7852375482
2856,124705.77173525607
1394,129574.26906035887
2587,111865.70895018708
61,298487.12927804864
2661,191692.98017843626
2711,117696.24212516309
1147,188774.9311898169
757,140406.5740215634
2623,80084.06259778258
2378,142412.89625857002
1413,157689.1045465665
1722,220737.26043379284
1112,221090.01709522633
1623,210086.76679573068
1201,195075.20045041153
1513,104837.70168459741
957,394207.3570607314
1171,260691.2490850084
1145,202871.82295104326
2726,242185.8428492467
703,167317.18768802006
760,87959.68440416665
1964,141385.7494457753
2512,193019.09101425763
159,163515.7681941092
1281,193109.34051833535
468,177865.86847651098
290,146214.23111427762
665,92403.43767183577
1463,257667.61542072822
1792,226850.47499920824
923,140520.1060900127
500,281390.82819185033
1408,164418.52972728084
331,51828.116480700206
170,157697.25331853307
2192,82459.61262377887
2571,290355.4574929045
2314,182325.40221244656
2647,89783.50572941848
422,379622.0303244861
2457,319018.01614887593
1838,183903.08659339906
2805,244541.50624018302
1645,179591.90266925865
1711,286008.9135985952
2825,238734.18095469335
322,301201.64408737817
2103,265162.61128168926
342,127796.50672357716
600,116628.37597018527
488,193571.51400083397
1725,270041.77393088466
2246,273409.5534095655
2847,166725.9123117174
806,240998.541110534
530,225370.2020129899
963,197637.74786362262
2678,68635.14210085548
171,83025.2525503852
2401,379100.42298728693
805,237785.4719165503
2259,266883.17221764335
1748,210843.38901412673
1361,131898.05102976295
1677,131946.597653687
1406,175772.73974396382
2322,233222.20003799815
688,173863.60426825075
143,136734.38066590833
804,230411.4098164742
1214,167640.67066447344
2828,150999.43376254407
1999,180766.39435395272
2467,196437.1412059483
2665,175695.92908309097
1538,349559.1081653591
398,113172.96986008249
2822,148832.96668403968
2157,153835.74346271483
1856,166741.51030080952
1269,108687.51773722959
2570,112813.61879930552
2320,248080.57525962754
1517,140308.4264207834
2304,107532.75924590998
1312,99517.52227490954
2012,128659.01940714684
506,231947.53913318622
2865,193041.55453224643
2367,121772.15007292223
554,104219.87999095442
238,133547.18661234365
1954,103564.2080882315
2488,162901.09393789154
2291,63703.71247642441
1969,104446.4689926873
2725,168738.51926086983
1482,156382.09918044554
2763,216912.22854932374
503,258234.23181646084
1584,257158.12840281473
1531,126566.54422991234
2210,167309.66480884166
459,289850.06477932376
556,137028.33630146203
1347,129602.5961135705
1290,69549.24043799052
1388,84203.6892301999
1571,294036.5016220289
2754,208215.53542580525
765,144772.47175576864
2494,113265.17368193693
2870,235771.60733287362
7,225344.4973375355
1114,254666.9153953772
2418,276564.04771579406
291,126358.13858769927
18,321630.73046873393
39,327039.8237424935
1001,236507.32500092522
2442,240980.23274801043
616,123512.65161501314
2680,43866.52198950644
1414,112642.81065603625
289,130587.8528268605
40,254992.0339937308
860,130377.40623694588
409,136489.77439837623
673,159955.9534463922
2427,178257.49806287093
2036,232124.83763572248
2564,137462.57823249488
642,160275.35183464363
1008,204065.62478381675
1908,161748.7512087468
2519,209347.34557181993
1369,108949.2859817741
2855,164721.23453635373
712,87381.43921488943
1943,110813.25679302495
1958,137870.664769731
107,176884.0565617776
2295,213875.7496149859
704,95899.6669754337
676,118287.65992282145
259,186988.74137470243
93,277238.75992483506
106,250290.2137321669
2315,192355.84161782335
1050,104215.37740284903
1095,228826.37305172277
2709,150588.48524002312
758,142246.04265470873
1496,162646.1555184815
2370,133690.62988790846
2458,287127.04523804015
2733,115554.98638663092
161,272754.1308676668
726,163604.1623917569
845,214948.59717253596
947,252281.13468986796
2232,127157.06414577458
2563,155919.67279598536
2299,131447.30278165685
211,89263.88634717674
605,166109.65205734293
1478,215918.73950445815
2247,274885.1726595012
2274,224750.67942070658
2869,210231.3843323593
967,223834.91470386647
2656,107254.60673576873
667,219632.19351100782
1042,131481.6649659688
2023,161712.17286683014
2447,362743.8910422039
2055,128613.32502584718
2275,271919.3995871907
2204,163952.54779824638
1563,259531.4813334134
483,221886.64849375025
796,129347.1651371587
1526,152383.35374952876
2042,133022.87815152179
442,313039.84933874547
1693,293962.9878212246
1468,226559.86929904204
1430,198609.70492043998
2605,148569.87242434314
1529,212989.90841195593
335,144531.77080158237
1287,134313.279371819
31,106373.68388721556
1785,296308.89400107577
82,197187.40500346874
2620,113271.24861881952
252,201950.8988410735
721,44279.11000477546
2165,181032.08176767477
2316,203365.88678708975
775,129034.41770848678
1558,79765.44428465283
17,231234.78307471238
1022,230576.4869060004
925,110779.98299162532
438,266975.177952569
1270,125308.92943778355
1272,110853.81257821782
215,124216.85925093573
266,245109.95340676792
2402,276258.1298417158
1250,129532.22688928759
1984,135272.0568279801
1279,133584.18360162084
377,261033.06940507027
1252,135961.0574046569
2156,279758.8038939878
499,328040.5748768996
1374,118538.0294881945
2898,238757.03676743037
401,103353.01183109428
2721,191216.4047551069
2078,241695.27572510391
2589,122710.08804519684
1946,243318.69760621642
1334,122469.61765343067
2781,229759.02792083635
431,352156.3912333292
576,204773.36660077842
1474,232686.1583249292
2254,145507.01417708956
2155,295855.44756162586
885,106398.8795294147
643,148166.09766093455
1944,119194.99059063802
480,209542.92558294092
2845,89301.41441763495
2387,294425.1660447649
2407,199055.35136390966
2527,195311.97079273383
2514,149997.21116028447
629,187269.74368703598
80,215814.83614636213
1876,136745.35708177532
1546,128635.20569199021
2518,180347.54158980446
2347,174186.08703471278
783,216756.84903427446
1322,32036.962273895973
194,75783.96366249397
1770,293265.7856544566
2143,137932.78684968455
1229,242009.5861325718
511,285371.1111292334
46,220618.9181104242
1348,188320.0414798914
2465,195341.22518543736
387,236717.33788311086
873,245670.30165759148
1918,126071.5113225053
2764,250833.66386052454
2184,131853.08855033247
934,152108.42343834555
1920,138663.10826745233
2631,158396.25593627058
1768,463729.93381482037
2040,114265.50150185288
1749,220804.41813473753
834,230352.5943128385
1457,239319.6661321218
79,137743.48529545567
2302,119264.71741359471
1817,140107.5401975785
2755,235543.81224359712
359,192768.394873342
2059,101692.51217021723
2092,261250.9088504503
2516,226530.6144243069
150,108041.43908876553
1656,154910.70942729386
83,97077.18498477829
2411,184520.34319352615
795,66289.68625029013
2312,240394.45190139022
2917,73174.5677157098
1624,189587.7479504866
2215,278724.3730013715
1211,160947.07549188356
1485,162050.2406548045
1024,205874.85608624923
570,191254.56157005625
2874,135125.6692905291
700,133765.8863293731
2756,210561.55897004413
2022,175163.361818627
583,250021.0581086385
2392,342476.55670263804
2424,191357.53578036814
212,88876.76331418846
736,133860.9798455704
1610,168336.3174174202
890,118530.48098518606
467,183458.22041829815
578,225588.3933309205
1747,201615.40975429746
1149,153239.91676938767
2758,234105.9519710571
857,144375.78908573627
2219,269095.6378044656
733,108194.81816080585
2909,97996.08539482462
1798,261291.61202978902
235,109808.14465270983
2366,130321.71458850708
1027,131160.6044592969
1195,145541.1301500313
1303,15836.691558111692
148,212228.5244190793
608,169546.20272524143
2515,194849.35241226503
821,281239.9213434404
2500,265970.67482861667
745,108175.79552672338
741,111206.26831505354
1611,132450.74446807103
2532,110666.11273944285
1081,242671.71194657916
1692,351926.0308021775
2520,192103.92840005155
276,102212.452775368
1992,126007.35441760346
663,14803.999435701407
418,137496.67770595104
1733,204596.5261139737
2359,169235.48649450694
253,203355.11888769967
1518,165148.72532740142
2035,139163.64295245358
2919,48812.33725833241
1540,244360.95560426684
2120,144889.0210517086
1674,166695.11603298876
256,152482.76642625802
2361,81782.36601581401
978,57381.33037634101
2280,157244.6433109925
2095,228186.27224974707
1709,314725.26243573264
2801,250266.4453182735
1246,110418.90091376891
2373,118594.22090463294
1055,279560.2859453822
2017,126305.06722805626
1099,299629.15982511523
1344,108150.76146915951
835,205708.79213997442
1117,213920.21632422437
2043,73659.92750324821
2085,117225.15895821038
410,154046.5672462089
2650,122197.21771045774
2867,161593.0824019201
1668,108408.11096886359
1161,168053.1907247603
2122,180114.509204705
2539,136770.31742420932
1047,153557.16312909033
1445,125803.86333122896
541,125934.41086990922
569,195138.4400444955
1276,116536.37871973682
918,166518.13503899542
326,174429.97459009546
1936,132688.3030685794
895,75782.26804372342
257,138302.2647625436
1241,191657.0956223202
1545,144682.7092226951
1189,178889.55767083028
270,152265.75690603303
2066,215007.82511877757
693,109704.12916723639
1259,151409.99242294044
2916,166997.47742028232
2321,295773.1559190203
1977,104126.45659799175
1895,163213.98767038295
1240,194716.57294234796
85,149080.7106336127
1823,114495.74649134814
825,289103.6765730106
110,228597.03874117765
697,120936.87476126733
2297,93342.14327100944
1231,144197.3061867354
1355,143338.59036879474
968,335857.3465831294
584,227055.12873076438
1315,116786.63998723147
1606,149884.07399164233
206,108883.81600474706
1685,313702.74918469414
2016,129447.15231770952
869,208356.2951703819
2135,115265.14043482253
2346,198016.06587308575
2430,229277.39993245783
2198,82814.31244383077
2652,96354.42667112546
27,114814.47285474092
241,174866.17916936637
906,117581.09588532592
1506,104296.64003831847
2098,343089.2542552715
1435,224883.83969387528
2213,149117.75299373246
1274,137593.51069171517
743,15488.579593044939
1737,198269.46386864758
2797,289055.10694007296
2185,58868.898750931956
58,193396.43970292318
830,222421.40354902996
808,123193.02356684278
680,156728.71426586178
1153,92062.23902922263
1291,138387.61113632284
1818,178754.24901783816
2161,195100.0006871915
1883,116997.04097109102
350,306352.7085309478
2473,146134.4238674203
295,184279.6936675429
293,213013.705003232
859,130405.92087880056
288,54266.369784140494
1578,149649.20246165898
102,210564.9616663647
2831,169284.3545007161
1030,176531.89446921018
2551,141876.3083659839
1286,150883.64141065232
958,296524.33848975995
776,123586.66146659711
72,238879.35513506597
2263,248675.55023188633
1866,155072.13292473694
2876,58260.522133784136
2146,253916.60746609722
103,184061.29036817886
1500,150084.64396448224
492,196659.98417226272
167,125662.77190217166
2597,110131.55546817719
2685,97928.3133470132
1035,174653.61690634605
1220,42724.245058623375
2602,158267.22280188347
2159,214026.2545634855
695,177768.63221693388
1109,254704.5709329266
640,192920.41102699726
1652,163919.18123022933
2090,211227.61806462915
1188,198151.04645890556
2345,257770.5910111596
1059,342086.6251849914
2751,219981.74375706702
128,211850.29264370305
1523,196330.79620760167
2925,173559.12054433976
2145,299498.6058343437
1121,221808.7753840182
566,259731.66160397534
565,238563.1071789181
1331,124002.25811666553
2928,103874.208045681
156,152252.1863475151
797,166638.12240360118
327,66864.04845716618
2859,149593.4841757291
1453,109623.80024627224
1762,318424.69610706833
1868,241882.34063401027
1760,193239.99881411903
1113,252823.41231006733
1812,191653.70699092373
117,153658.7960396714
1142,231383.58927161852
2342,349931.17318105814
927,133851.1281570075
2478,190479.83403115068
655,53186.78824581765
2064,125468.53525952878
369,240442.59893304738
2239,121314.1658625186
2732,210762.30395258567
1653,175509.62077676156
959,205657.0503527238
2395,303263.2922608156
1412,100513.9926527359
271,264930.39451354626
1484,158357.67881656205
1497,146160.57907425822
552,175633.0495610556
2,130347.78951700195
1855,292661.79548660014
4,247241.47470277478
2292,158151.6829572511
134,140421.73412257922
646,102159.6489376931
42,296410.31663913466
532,227613.72493009106
713,69109.86664370866
2561,138744.12782270554
2360,136625.66478622565
1333,121693.57289399044
1407,252383.3643201557
2892,290705.09933246346
574,241242.10731900646
1227,203039.66535427864
2591,231949.33487449097
1476,239979.48200036562
1125,282929.8064757094
1446,132260.4964293216
408,119950.64929085365
1101,296413.7768638197
2251,185081.48846356897
373,207901.66903349315
2554,112474.12706122547
2382,261157.78423475125
1985,67164.35517952754
519,241046.96540216194
1093,220435.67123992392
864,255488.78668434382
2889,149178.42445030576
2308,188949.73331857333
986,164676.9699928721
1302,134759.66360962763
585,162481.75691897888
2708,153737.52168269432
147,124242.52917350619
1441,232497.82108711405
383,194137.35119855125
285,153225.5426877665
181,106842.44625393604
358,184258.5263565965
780,162537.26956879906
258,211131.54839586932
1865,236716.21182622365
692,133623.51337774377
2902,310880.22757204925
508,262303.3187796972
2638,148492.03154193982
36,150991.33532304456
611,169116.94855389604
2281,121570.71601102827
1678,120619.92544635083
1696,365367.1862112826
1557,81138.09026449523
2180,164932.27036231267
1726,217759.22897866205
951,149947.3207227164
267,229021.29983460973
2706,123212.26134055853
2221,246758.2585647027
1357,166701.29678117018
2901,302256.13503893884
347,198485.54658111278
2164,210184.64175733062
1586,304559.6660975076
360,170879.89118009852
1769,241463.76772412192
2617,198398.2374684054
1879,127552.35381576093
991,207895.45548805548
1535,109956.66950759641
1191,134079.57253838563
1579,207514.07224291656
1882,149309.85228284425
1510,125284.96420025057
2196,167149.26122263214
1845,171960.6116354724
2336,340904.95912541915
942,87355.86337276897
861,116955.4620468705
2555,99676.53503098106
1392,151333.42127551953
2099,264248.6138252006
1543,130389.75595883513
948,279282.62916320004
1239,206457.70889853663
22,195747.0959484405
2796,248602.70843959064
2747,190705.8706193238
92,297506.8890539624
210,166478.33913538768
1858,215881.71190286987
2228,188491.69304145896
447,223145.94771194272
827,253101.8354634752
1649,250541.17798616854
682,124365.88004517625
2698,117715.17888602661
494,191493.30126060685
214,71728.05622024997
2441,249138.0272635552
2679,113909.5645773476
1336,122763.5149347093
465,207050.55656998907
1524,155205.01230318611
2543,121173.01053279359
631,142765.27938598953
2452,306363.3695352413
228,177572.41705948906
126,170417.73493128573
1092,224787.5287306623
1122,199170.83322754106
932,208136.73287296132
1980,82928.10217945464
2171,109295.13127996214
551,171181.02267309837
2768,182563.23924825876
2056,97157.21349826339
1159,337592.30343978177
2645,84764.52578934724
1174,186970.21570716705
2266,220056.82222532504
2462,349452.7709268958
1219,149994.36520120595
2922,171497.94249456958
118,147916.00366723305
474,177353.96652230783
2576,155009.2477295373
872,276414.085925936
1077,219555.34046557033
1536,154207.7497805173
1150,123066.23086522543
2341,304541.8836995431
1931,137878.38302797265
2785,112426.13581715431
2538,131491.55779456487
597,238948.6304222648
464,192820.60761656123
233,235350.82276993338
2169,127796.53794692503
2123,184016.3246164315
1867,191086.98975775111
137,271582.0909634058
515,239730.54976104433
933,128292.63834339892
2784,176376.4330323143
972,178841.7397681328
599,189190.47404866503
2614,141385.17137914337
2582,137777.01876039337
1409,177403.2609086493
175,80243.7664758549
352,218570.78616542532
976,77644.00941354316
2134,212349.62631191406
984,111925.11568757216
2396,317544.4103440365
1673,165625.64842496836
404,130952.36978583969
607,183416.05499787978
814,161698.98711322225
868,200902.49123954563
2271,195763.46390108648
1633,214560.9565195851
337,182206.16952110105
2765,192166.02793225343
1746,243179.23662479478
368,289707.8196476004
2806,221614.27847353974
1662,199920.49677818245
1234,220649.1147299118
1373,117907.33125281846
1672,100011.46523676184
1939,124804.03872554167
